"X","time_period","rainfall","mean_temperature","disease_cases","population","location","Cases","E","month","ID_year","ID_spat","rainsum","meantemperature","group"
175,"2015-08",17.058,27.68,3070,14724591.6889922,"Bahia",3070,14724591.6889922,8,2015,"Bahia",17.058,27.68,0
176,"2015-09",7.499,28.98,2406,14724591.6889922,"Bahia",2406,14724591.6889922,9,2015,"Bahia",7.499,28.98,0
177,"2015-10",40.756,29.11,1714,14724591.6889922,"Bahia",1714,14724591.6889922,10,2015,"Bahia",40.756,29.11,0
178,"2015-11",60.188,28.24,2783,14724591.6889922,"Bahia",2783,14724591.6889922,11,2015,"Bahia",60.188,28.24,0
179,"2015-12",91.296,27.67,4901,14724591.6889922,"Bahia",4901,14724591.6889922,12,2015,"Bahia",91.296,27.67,0
180,"2016-01",224.258,26.31,8131,14846365.2547913,"Bahia",8131,14846365.2547913,1,2016,"Bahia",224.258,26.31,0
181,"2016-02",193.698,26.04,22291,14846365.2547913,"Bahia",22291,14846365.2547913,2,2016,"Bahia",193.698,26.04,0
182,"2016-03",382.475,25.5,22865,14846365.2547913,"Bahia",22865,14846365.2547913,3,2016,"Bahia",382.475,25.5,0
183,"2016-04",264.878,25.77,10043,14846365.2547913,"Bahia",10043,14846365.2547913,4,2016,"Bahia",264.878,25.77,0
184,"2016-05",171.926,25.85,4197,14846365.2547913,"Bahia",4197,14846365.2547913,5,2016,"Bahia",171.926,25.85,0
185,"2016-06",81.025,25.5,1787,14846365.2547913,"Bahia",1787,14846365.2547913,6,2016,"Bahia",81.025,25.5,0
186,"2016-07",47.797,26.62,937,14846365.2547913,"Bahia",937,14846365.2547913,7,2016,"Bahia",47.797,26.62,0
187,"2016-08",37.299,27.83,754,14846365.2547913,"Bahia",754,14846365.2547913,8,2016,"Bahia",37.299,27.83,0
188,"2016-09",125.084,26.95,595,14846365.2547913,"Bahia",595,14846365.2547913,9,2016,"Bahia",125.084,26.95,0
189,"2016-10",116.055,27.15,757,14846365.2547913,"Bahia",757,14846365.2547913,10,2016,"Bahia",116.055,27.15,0
190,"2016-11",130.076,27.07,833,14846365.2547913,"Bahia",833,14846365.2547913,11,2016,"Bahia",130.076,27.07,0
191,"2016-12",279.455,25.8,1187,14846365.2547913,"Bahia",1187,14846365.2547913,12,2016,"Bahia",279.455,25.8,0
0,"2001-01",13.4,26.56,NA,7220404.046875,"Ceara",NA,7220404.046875,1,2001,"Ceara",13.4,26.56,0
1,"2001-02",21.842,27.24,NA,7220404.046875,"Ceara",NA,7220404.046875,2,2001,"Ceara",21.842,27.24,0
2,"2001-03",94.09,26.03,5063,7220404.046875,"Ceara",5063,7220404.046875,3,2001,"Ceara",94.09,26.03,0
3,"2001-04",72.096,25.36,4816,7220404.046875,"Ceara",4816,7220404.046875,4,2001,"Ceara",72.096,25.36,0
4,"2001-05",12.652,26.38,6451,7220404.046875,"Ceara",6451,7220404.046875,5,2001,"Ceara",12.652,26.38,0
5,"2001-06",39.214,24.24,4507,7220404.046875,"Ceara",4507,7220404.046875,6,2001,"Ceara",39.214,24.24,0
6,"2001-07",22.663,24.12,2424,7220404.046875,"Ceara",2424,7220404.046875,7,2001,"Ceara",22.663,24.12,0
7,"2001-08",13.661,23.92,1681,7220404.046875,"Ceara",1681,7220404.046875,8,2001,"Ceara",13.661,23.92,0
8,"2001-09",8.995,25.6,1265,7220404.046875,"Ceara",1265,7220404.046875,9,2001,"Ceara",8.995,25.6,0
9,"2001-10",17.003,26.37,1732,7220404.046875,"Ceara",1732,7220404.046875,10,2001,"Ceara",17.003,26.37,0
10,"2001-11",11.592,26.99,1318,7220404.046875,"Ceara",1318,7220404.046875,11,2001,"Ceara",11.592,26.99,0
11,"2001-12",35.434,26.97,777,7220404.046875,"Ceara",777,7220404.046875,12,2001,"Ceara",35.434,26.97,0
12,"2002-01",127.39,25.08,1750,7303432.03515625,"Ceara",1750,7303432.03515625,1,2002,"Ceara",127.39,25.08,0
13,"2002-02",63.558,25.85,3852,7303432.03515625,"Ceara",3852,7303432.03515625,2,2002,"Ceara",63.558,25.85,0
14,"2002-03",94.167,25.8,4159,7303432.03515625,"Ceara",4159,7303432.03515625,3,2002,"Ceara",94.167,25.8,0
15,"2002-04",49.456,25.91,2551,7303432.03515625,"Ceara",2551,7303432.03515625,4,2002,"Ceara",49.456,25.91,0
16,"2002-05",43.154,25.46,1703,7303432.03515625,"Ceara",1703,7303432.03515625,5,2002,"Ceara",43.154,25.46,0
17,"2002-06",87.517,23.73,1353,7303432.03515625,"Ceara",1353,7303432.03515625,6,2002,"Ceara",87.517,23.73,0
18,"2002-07",27.858,24.09,1221,7303432.03515625,"Ceara",1221,7303432.03515625,7,2002,"Ceara",27.858,24.09,0
19,"2002-08",18.243,24.08,1052,7303432.03515625,"Ceara",1052,7303432.03515625,8,2002,"Ceara",18.243,24.08,0
20,"2002-09",6.597,25.28,608,7303432.03515625,"Ceara",608,7303432.03515625,9,2002,"Ceara",6.597,25.28,0
21,"2002-10",12.533,26.13,751,7303432.03515625,"Ceara",751,7303432.03515625,10,2002,"Ceara",12.533,26.13,0
22,"2002-11",12.403,26.73,900,7303432.03515625,"Ceara",900,7303432.03515625,11,2002,"Ceara",12.403,26.73,0
23,"2002-12",26.174,27.18,706,7303432.03515625,"Ceara",706,7303432.03515625,12,2002,"Ceara",26.174,27.18,0
24,"2003-01",106.392,26.58,2292,7386447.50585937,"Ceara",2292,7386447.50585937,1,2003,"Ceara",106.392,26.58,0
25,"2003-02",68.428,26.01,4829,7386447.50585937,"Ceara",4829,7386447.50585937,2,2003,"Ceara",68.428,26.01,0
26,"2003-03",155.902,25.62,5671,7386447.50585937,"Ceara",5671,7386447.50585937,3,2003,"Ceara",155.902,25.62,0
27,"2003-04",48.808,25.88,6119,7386447.50585937,"Ceara",6119,7386447.50585937,4,2003,"Ceara",48.808,25.88,0
28,"2003-05",28.335,25.95,6667,7386447.50585937,"Ceara",6667,7386447.50585937,5,2003,"Ceara",28.335,25.95,0
29,"2003-06",55.968,24.23,4146,7386447.50585937,"Ceara",4146,7386447.50585937,6,2003,"Ceara",55.968,24.23,0
30,"2003-07",14.045,24.14,1678,7386447.50585937,"Ceara",1678,7386447.50585937,7,2003,"Ceara",14.045,24.14,0
31,"2003-08",11.242,24.87,758,7386447.50585937,"Ceara",758,7386447.50585937,8,2003,"Ceara",11.242,24.87,0
32,"2003-09",11.704,25.57,452,7386447.50585937,"Ceara",452,7386447.50585937,9,2003,"Ceara",11.704,25.57,0
33,"2003-10",8.951,26.59,471,7386447.50585937,"Ceara",471,7386447.50585937,10,2003,"Ceara",8.951,26.59,0
34,"2003-11",8.297,27.35,514,7386447.50585937,"Ceara",514,7386447.50585937,11,2003,"Ceara",8.297,27.35,0
35,"2003-12",19.327,27.4,370,7386447.50585937,"Ceara",370,7386447.50585937,12,2003,"Ceara",19.327,27.4,0
36,"2004-01",295.43,25.44,389,7469450.89453125,"Ceara",389,7469450.89453125,1,2004,"Ceara",295.43,25.44,0
37,"2004-02",141.147,24.84,672,7469450.89453125,"Ceara",672,7469450.89453125,2,2004,"Ceara",141.147,24.84,0
38,"2004-03",53.324,25.67,496,7469450.89453125,"Ceara",496,7469450.89453125,3,2004,"Ceara",53.324,25.67,0
39,"2004-04",63.088,26.13,270,7469450.89453125,"Ceara",270,7469450.89453125,4,2004,"Ceara",63.088,26.13,0
40,"2004-05",65.147,25.03,328,7469450.89453125,"Ceara",328,7469450.89453125,5,2004,"Ceara",65.147,25.03,0
41,"2004-06",89.671,23.52,462,7469450.89453125,"Ceara",462,7469450.89453125,6,2004,"Ceara",89.671,23.52,0
42,"2004-07",37.994,23.38,385,7469450.89453125,"Ceara",385,7469450.89453125,7,2004,"Ceara",37.994,23.38,0
43,"2004-08",16.722,24.32,396,7469450.89453125,"Ceara",396,7469450.89453125,8,2004,"Ceara",16.722,24.32,0
44,"2004-09",10.771,25.22,214,7469450.89453125,"Ceara",214,7469450.89453125,9,2004,"Ceara",10.771,25.22,0
45,"2004-10",7.806,26.37,177,7469450.89453125,"Ceara",177,7469450.89453125,10,2004,"Ceara",7.806,26.37,0
46,"2004-11",6.76,26.81,169,7469450.89453125,"Ceara",169,7469450.89453125,11,2004,"Ceara",6.76,26.81,0
47,"2004-12",13.017,27.25,104,7469450.89453125,"Ceara",104,7469450.89453125,12,2004,"Ceara",13.017,27.25,0
48,"2005-01",54.179,27.08,1207,7552442.78320313,"Ceara",1207,7552442.78320313,1,2005,"Ceara",54.179,27.08,0
49,"2005-02",49.782,26.99,1480,7552442.78320313,"Ceara",1480,7552442.78320313,2,2005,"Ceara",49.782,26.99,0
50,"2005-03",125.075,26.88,1237,7552442.78320313,"Ceara",1237,7552442.78320313,3,2005,"Ceara",125.075,26.88,0
51,"2005-04",23.927,26.43,1322,7552442.78320313,"Ceara",1322,7552442.78320313,4,2005,"Ceara",23.927,26.43,0
52,"2005-05",67.81,25.24,2585,7552442.78320313,"Ceara",2585,7552442.78320313,5,2005,"Ceara",67.81,25.24,0
53,"2005-06",55.896,24.13,3702,7552442.78320313,"Ceara",3702,7552442.78320313,6,2005,"Ceara",55.896,24.13,0
54,"2005-07",15.37,23.88,6083,7552442.78320313,"Ceara",6083,7552442.78320313,7,2005,"Ceara",15.37,23.88,0
55,"2005-08",20.01,23.91,4949,7552442.78320313,"Ceara",4949,7552442.78320313,8,2005,"Ceara",20.01,23.91,0
56,"2005-09",9.51,25.27,2365,7552442.78320313,"Ceara",2365,7552442.78320313,9,2005,"Ceara",9.51,25.27,0
57,"2005-10",6.827,26.29,979,7552442.78320313,"Ceara",979,7552442.78320313,10,2005,"Ceara",6.827,26.29,0
58,"2005-11",5.751,27.02,947,7552442.78320313,"Ceara",947,7552442.78320313,11,2005,"Ceara",5.751,27.02,0
59,"2005-12",36.803,26.59,660,7552442.78320313,"Ceara",660,7552442.78320313,12,2005,"Ceara",36.803,26.59,0
60,"2006-01",8.302,27.26,998,7635219.5070408,"Ceara",998,7635219.5070408,1,2006,"Ceara",8.302,27.26,0
61,"2006-02",71.71,26.64,1119,7635219.5070408,"Ceara",1119,7635219.5070408,2,2006,"Ceara",71.71,26.64,0
62,"2006-03",94.513,26.03,1800,7635219.5070408,"Ceara",1800,7635219.5070408,3,2006,"Ceara",94.513,26.03,0
63,"2006-04",151.218,25.31,2807,7635219.5070408,"Ceara",2807,7635219.5070408,4,2006,"Ceara",151.218,25.31,0
64,"2006-05",67.596,24.86,5767,7635219.5070408,"Ceara",5767,7635219.5070408,5,2006,"Ceara",67.596,24.86,0
65,"2006-06",40.702,24.04,5834,7635219.5070408,"Ceara",5834,7635219.5070408,6,2006,"Ceara",40.702,24.04,0
66,"2006-07",21.733,23.89,4443,7635219.5070408,"Ceara",4443,7635219.5070408,7,2006,"Ceara",21.733,23.89,0
67,"2006-08",16.411,24.28,2675,7635219.5070408,"Ceara",2675,7635219.5070408,8,2006,"Ceara",16.411,24.28,0
68,"2006-09",8.818,25.39,1093,7635219.5070408,"Ceara",1093,7635219.5070408,9,2006,"Ceara",8.818,25.39,0
69,"2006-10",7.729,26.56,773,7635219.5070408,"Ceara",773,7635219.5070408,10,2006,"Ceara",7.729,26.56,0
70,"2006-11",13.659,26.75,924,7635219.5070408,"Ceara",924,7635219.5070408,11,2006,"Ceara",13.659,26.75,0
71,"2006-12",21.647,27.16,504,7635219.5070408,"Ceara",504,7635219.5070408,12,2006,"Ceara",21.647,27.16,0
72,"2007-01",15.648,27.43,2168,7714871.81532185,"Ceara",2168,7714871.81532185,1,2007,"Ceara",15.648,27.43,0
73,"2007-02",155.446,26.08,2986,7714871.81532185,"Ceara",2986,7714871.81532185,2,2007,"Ceara",155.446,26.08,0
74,"2007-03",51.307,25.74,3689,7714871.81532185,"Ceara",3689,7714871.81532185,3,2007,"Ceara",51.307,25.74,0
75,"2007-04",75.107,26.13,5374,7714871.81532185,"Ceara",5374,7714871.81532185,4,2007,"Ceara",75.107,26.13,0
76,"2007-05",27.561,25.25,5853,7714871.81532185,"Ceara",5853,7714871.81532185,5,2007,"Ceara",27.561,25.25,0
77,"2007-06",38.431,24.14,5137,7714871.81532185,"Ceara",5137,7714871.81532185,6,2007,"Ceara",38.431,24.14,0
78,"2007-07",17.745,23.96,3397,7714871.81532185,"Ceara",3397,7714871.81532185,7,2007,"Ceara",17.745,23.96,0
79,"2007-08",17.98,23.66,2137,7714871.81532185,"Ceara",2137,7714871.81532185,8,2007,"Ceara",17.98,23.66,0
80,"2007-09",13.398,24.51,1282,7714871.81532185,"Ceara",1282,7714871.81532185,9,2007,"Ceara",13.398,24.51,0
81,"2007-10",7.382,25.94,1252,7714871.81532185,"Ceara",1252,7714871.81532185,10,2007,"Ceara",7.382,25.94,0
82,"2007-11",7.546,26.68,1071,7714871.81532185,"Ceara",1071,7714871.81532185,11,2007,"Ceara",7.546,26.68,0
83,"2007-12",15.123,26.69,1106,7714871.81532185,"Ceara",1106,7714871.81532185,12,2007,"Ceara",15.123,26.69,0
84,"2008-01",65.29,26.41,2486,7791967.78360204,"Ceara",2486,7791967.78360204,1,2008,"Ceara",65.29,26.41,0
85,"2008-02",56.989,26.52,4329,7791967.78360204,"Ceara",4329,7791967.78360204,2,2008,"Ceara",56.989,26.52,0
86,"2008-03",326.453,24.93,7619,7791967.78360204,"Ceara",7619,7791967.78360204,3,2008,"Ceara",326.453,24.93,0
87,"2008-04",155.715,24.39,18068,7791967.78360204,"Ceara",18068,7791967.78360204,4,2008,"Ceara",155.715,24.39,0
88,"2008-05",140.018,24.05,14270,7791967.78360204,"Ceara",14270,7791967.78360204,5,2008,"Ceara",140.018,24.05,0
89,"2008-06",29.688,23.47,5288,7791967.78360204,"Ceara",5288,7791967.78360204,6,2008,"Ceara",29.688,23.47,0
90,"2008-07",68.397,22.7,1184,7791967.78360204,"Ceara",1184,7791967.78360204,7,2008,"Ceara",68.397,22.7,0
91,"2008-08",33.88,23.5,556,7791967.78360204,"Ceara",556,7791967.78360204,8,2008,"Ceara",33.88,23.5,0
92,"2008-09",10.887,25.24,336,7791967.78360204,"Ceara",336,7791967.78360204,9,2008,"Ceara",10.887,25.24,0
93,"2008-10",11.36,26.06,347,7791967.78360204,"Ceara",347,7791967.78360204,10,2008,"Ceara",11.36,26.06,0
94,"2008-11",5.369,26.74,367,7791967.78360204,"Ceara",367,7791967.78360204,11,2008,"Ceara",5.369,26.74,0
95,"2008-12",11.497,27.08,509,7791967.78360204,"Ceara",509,7791967.78360204,12,2008,"Ceara",11.497,27.08,0
96,"2009-01",60.362,26.59,644,7867318.94838956,"Ceara",644,7867318.94838956,1,2009,"Ceara",60.362,26.59,0
97,"2009-02",114.532,25.47,1269,7867318.94838956,"Ceara",1269,7867318.94838956,2,2009,"Ceara",114.532,25.47,0
98,"2009-03",97.671,25.44,2512,7867318.94838956,"Ceara",2512,7867318.94838956,3,2009,"Ceara",97.671,25.44,0
99,"2009-04",194.519,24.72,946,7867318.94838956,"Ceara",946,7867318.94838956,4,2009,"Ceara",194.519,24.72,0
100,"2009-05",168.546,24.05,627,7867318.94838956,"Ceara",627,7867318.94838956,5,2009,"Ceara",168.546,24.05,0
101,"2009-06",51.63,23.74,370,7867318.94838956,"Ceara",370,7867318.94838956,6,2009,"Ceara",51.63,23.74,0
102,"2009-07",37.701,23.69,193,7867318.94838956,"Ceara",193,7867318.94838956,7,2009,"Ceara",37.701,23.69,0
103,"2009-08",26.086,24.08,139,7867318.94838956,"Ceara",139,7867318.94838956,8,2009,"Ceara",26.086,24.08,0
104,"2009-09",10.795,25.3,135,7867318.94838956,"Ceara",135,7867318.94838956,9,2009,"Ceara",10.795,25.3,0
105,"2009-10",5.115,26.32,213,7867318.94838956,"Ceara",213,7867318.94838956,10,2009,"Ceara",5.115,26.32,0
106,"2009-11",9.872,26.59,530,7867318.94838956,"Ceara",530,7867318.94838956,11,2009,"Ceara",9.872,26.59,0
107,"2009-12",30.407,26.76,633,7867318.94838956,"Ceara",633,7867318.94838956,12,2009,"Ceara",30.407,26.76,0
108,"2010-01",83.922,25.82,1831,7941452.80841477,"Ceara",1831,7941452.80841477,1,2010,"Ceara",83.922,25.82,0
109,"2010-02",28.473,27.28,2223,7941452.80841477,"Ceara",2223,7941452.80841477,2,2010,"Ceara",28.473,27.28,0
110,"2010-03",50.67,27.48,2395,7941452.80841477,"Ceara",2395,7941452.80841477,3,2010,"Ceara",50.67,27.48,0
111,"2010-04",84.454,26.32,1847,7941452.80841477,"Ceara",1847,7941452.80841477,4,2010,"Ceara",84.454,26.32,0
112,"2010-05",22.022,26.81,2472,7941452.80841477,"Ceara",2472,7941452.80841477,5,2010,"Ceara",22.022,26.81,0
113,"2010-06",49.511,24.61,2060,7941452.80841477,"Ceara",2060,7941452.80841477,6,2010,"Ceara",49.511,24.61,0
114,"2010-07",34.338,23.96,1791,7941452.80841477,"Ceara",1791,7941452.80841477,7,2010,"Ceara",34.338,23.96,0
115,"2010-08",12.227,23.8,1475,7941452.80841477,"Ceara",1475,7941452.80841477,8,2010,"Ceara",12.227,23.8,0
116,"2010-09",11.145,24.74,1399,7941452.80841477,"Ceara",1399,7941452.80841477,9,2010,"Ceara",11.145,24.74,0
117,"2010-10",47.706,26.29,1793,7941452.80841477,"Ceara",1793,7941452.80841477,10,2010,"Ceara",47.706,26.29,0
118,"2010-11",6.153,26.72,2259,7941452.80841477,"Ceara",2259,7941452.80841477,11,2010,"Ceara",6.153,26.72,0
119,"2010-12",52.226,26.08,2883,7941452.80841477,"Ceara",2883,7941452.80841477,12,2010,"Ceara",52.226,26.08,0
120,"2011-01",120.275,25.64,5566,8014531.67097931,"Ceara",5566,8014531.67097931,1,2011,"Ceara",120.275,25.64,0
121,"2011-02",102.763,25.67,8590,8014531.67097931,"Ceara",8590,8014531.67097931,2,2011,"Ceara",102.763,25.67,0
122,"2011-03",79.662,25.53,13823,8014531.67097931,"Ceara",13823,8014531.67097931,3,2011,"Ceara",79.662,25.53,0
123,"2011-04",128.1,25.13,16164,8014531.67097931,"Ceara",16164,8014531.67097931,4,2011,"Ceara",128.1,25.13,0
124,"2011-05",136.09,23.96,9008,8014531.67097931,"Ceara",9008,8014531.67097931,5,2011,"Ceara",136.09,23.96,0
125,"2011-06",54.626,23.94,3165,8014531.67097931,"Ceara",3165,8014531.67097931,6,2011,"Ceara",54.626,23.94,0
126,"2011-07",114.11,22.93,1308,8014531.67097931,"Ceara",1308,8014531.67097931,7,2011,"Ceara",114.11,22.93,0
127,"2011-08",22.264,23.79,816,8014531.67097931,"Ceara",816,8014531.67097931,8,2011,"Ceara",22.264,23.79,0
128,"2011-09",8.563,24.5,592,8014531.67097931,"Ceara",592,8014531.67097931,9,2011,"Ceara",8.563,24.5,0
129,"2011-10",19.938,25.7,534,8014531.67097931,"Ceara",534,8014531.67097931,10,2011,"Ceara",19.938,25.7,0
130,"2011-11",18.598,26.1,504,8014531.67097931,"Ceara",504,8014531.67097931,11,2011,"Ceara",18.598,26.1,0
131,"2011-12",12.45,26.54,809,8014531.67097931,"Ceara",809,8014531.67097931,12,2011,"Ceara",12.45,26.54,0
132,"2012-01",43.568,26.07,1999,8086433.80560693,"Ceara",1999,8086433.80560693,1,2012,"Ceara",43.568,26.07,0
133,"2012-02",58.323,25.94,2507,8086433.80560693,"Ceara",2507,8086433.80560693,2,2012,"Ceara",58.323,25.94,0
134,"2012-03",37.269,26.56,5045,8086433.80560693,"Ceara",5045,8086433.80560693,3,2012,"Ceara",37.269,26.56,0
135,"2012-04",15.495,26.84,10995,8086433.80560693,"Ceara",10995,8086433.80560693,4,2012,"Ceara",15.495,26.84,0
136,"2012-05",19.408,25.96,24489,8086433.80560693,"Ceara",24489,8086433.80560693,5,2012,"Ceara",19.408,25.96,0
137,"2012-06",28.833,24.84,6348,8086433.80560693,"Ceara",6348,8086433.80560693,6,2012,"Ceara",28.833,24.84,0
138,"2012-07",21.564,23.78,1929,8086433.80560693,"Ceara",1929,8086433.80560693,7,2012,"Ceara",21.564,23.78,0
139,"2012-08",8.314,23.79,771,8086433.80560693,"Ceara",771,8086433.80560693,8,2012,"Ceara",8.314,23.79,0
140,"2012-09",5.678,24.98,417,8086433.80560693,"Ceara",417,8086433.80560693,9,2012,"Ceara",5.678,24.98,0
141,"2012-10",8.887,25.73,338,8086433.80560693,"Ceara",338,8086433.80560693,10,2012,"Ceara",8.887,25.73,0
142,"2012-11",3.895,26.8,402,8086433.80560693,"Ceara",402,8086433.80560693,11,2012,"Ceara",3.895,26.8,0
143,"2012-12",7.982,27.07,475,8086433.80560693,"Ceara",475,8086433.80560693,12,2012,"Ceara",7.982,27.07,0
144,"2013-01",18.394,27.3,926,8157402.67325011,"Ceara",926,8157402.67325011,1,2013,"Ceara",18.394,27.3,0
145,"2013-02",22.125,27.46,1824,8157402.67325011,"Ceara",1824,8157402.67325011,2,2013,"Ceara",22.125,27.46,0
146,"2013-03",28.815,27.59,2778,8157402.67325011,"Ceara",2778,8157402.67325011,3,2013,"Ceara",28.815,27.59,0
147,"2013-04",57.637,26.7,5229,8157402.67325011,"Ceara",5229,8157402.67325011,4,2013,"Ceara",57.637,26.7,0
148,"2013-05",34.938,25.8,5062,8157402.67325011,"Ceara",5062,8157402.67325011,5,2013,"Ceara",34.938,25.8,0
149,"2013-06",28.839,24.94,4265,8157402.67325011,"Ceara",4265,8157402.67325011,6,2013,"Ceara",28.839,24.94,0
150,"2013-07",53.052,23.82,4370,8157402.67325011,"Ceara",4370,8157402.67325011,7,2013,"Ceara",53.052,23.82,0
151,"2013-08",23.594,24.44,3546,8157402.67325011,"Ceara",3546,8157402.67325011,8,2013,"Ceara",23.594,24.44,0
152,"2013-09",15.372,25.06,1402,8157402.67325011,"Ceara",1402,8157402.67325011,9,2013,"Ceara",15.372,25.06,0
153,"2013-10",12.455,26.03,738,8157402.67325011,"Ceara",738,8157402.67325011,10,2013,"Ceara",12.455,26.03,0
154,"2013-11",20.512,26,665,8157402.67325011,"Ceara",665,8157402.67325011,11,2013,"Ceara",20.512,26,0
155,"2013-12",41.69,26.28,574,8157402.67325011,"Ceara",574,8157402.67325011,12,2013,"Ceara",41.69,26.28,0
156,"2014-01",25.367,26.67,1278,8227519.42755967,"Ceara",1278,8227519.42755967,1,2014,"Ceara",25.367,26.67,0
157,"2014-02",54.738,26.08,1554,8227519.42755967,"Ceara",1554,8227519.42755967,2,2014,"Ceara",54.738,26.08,0
158,"2014-03",74.432,26.03,1642,8227519.42755967,"Ceara",1642,8227519.42755967,3,2014,"Ceara",74.432,26.03,0
159,"2014-04",61.07,26.08,2405,8227519.42755967,"Ceara",2405,8227519.42755967,4,2014,"Ceara",61.07,26.08,0
160,"2014-05",78.259,24.85,3701,8227519.42755967,"Ceara",3701,8227519.42755967,5,2014,"Ceara",78.259,24.85,0
161,"2014-06",32.682,24.29,3784,8227519.42755967,"Ceara",3784,8227519.42755967,6,2014,"Ceara",32.682,24.29,0
162,"2014-07",35.842,23.83,3483,8227519.42755967,"Ceara",3483,8227519.42755967,7,2014,"Ceara",35.842,23.83,0
163,"2014-08",13.847,24,2089,8227519.42755967,"Ceara",2089,8227519.42755967,8,2014,"Ceara",13.847,24,0
164,"2014-09",17.975,24.9,1390,8227519.42755967,"Ceara",1390,8227519.42755967,9,2014,"Ceara",17.975,24.9,0
165,"2014-10",17.419,25.63,928,8227519.42755967,"Ceara",928,8227519.42755967,10,2014,"Ceara",17.419,25.63,0
166,"2014-11",22.479,26.11,790,8227519.42755967,"Ceara",790,8227519.42755967,11,2014,"Ceara",22.479,26.11,0
167,"2014-12",18.74,26.49,1209,8227519.42755967,"Ceara",1209,8227519.42755967,12,2014,"Ceara",18.74,26.49,0
168,"2015-01",16.786,26.95,1701,8296824.64536101,"Ceara",1701,8296824.64536101,1,2015,"Ceara",16.786,26.95,0
169,"2015-02",39.173,26.84,2573,8296824.64536101,"Ceara",2573,8296824.64536101,2,2015,"Ceara",39.173,26.84,0
170,"2015-03",102.138,25.98,6165,8296824.64536101,"Ceara",6165,8296824.64536101,3,2015,"Ceara",102.138,25.98,0
171,"2015-04",39.429,26.26,10783,8296824.64536101,"Ceara",10783,8296824.64536101,4,2015,"Ceara",39.429,26.26,0
172,"2015-05",21.703,26.52,17255,8296824.64536101,"Ceara",17255,8296824.64536101,5,2015,"Ceara",21.703,26.52,0
173,"2015-06",33.074,24.66,13234,8296824.64536101,"Ceara",13234,8296824.64536101,6,2015,"Ceara",33.074,24.66,0
174,"2015-07",41.478,23.95,6352,8296824.64536101,"Ceara",6352,8296824.64536101,7,2015,"Ceara",41.478,23.95,0
175,"2015-08",11.993,24.3,3663,8296824.64536101,"Ceara",3663,8296824.64536101,8,2015,"Ceara",11.993,24.3,0
176,"2015-09",8.559,25.51,1629,8296824.64536101,"Ceara",1629,8296824.64536101,9,2015,"Ceara",8.559,25.51,0
177,"2015-10",6.553,26.38,754,8296824.64536101,"Ceara",754,8296824.64536101,10,2015,"Ceara",6.553,26.38,0
178,"2015-11",4.692,27.1,608,8296824.64536101,"Ceara",608,8296824.64536101,11,2015,"Ceara",4.692,27.1,0
179,"2015-12",37.945,26.9,850,8296824.64536101,"Ceara",850,8296824.64536101,12,2015,"Ceara",37.945,26.9,0
180,"2016-01",158.574,25.51,1654,8365440.05713038,"Ceara",1654,8365440.05713038,1,2016,"Ceara",158.574,25.51,0
181,"2016-02",52.982,26.11,3778,8365440.05713038,"Ceara",3778,8365440.05713038,2,2016,"Ceara",52.982,26.11,0
